Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2207
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::203068
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::4233
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::6195
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::351
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::54106
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3066
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2185
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3689
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2205
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2316
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::1439
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2209
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2064
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::5295
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::7283
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::367
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::5296
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::7099
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::5294
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::4067
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::4137
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3932
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::1956
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2322
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::9759
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::7846
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::5595
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2534
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3716
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3065
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::9734
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2066
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2268
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::695
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::10013
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::5578
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::6714
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::6622
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3815
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::3690
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::6774
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::7132
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::7277
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::5747
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::2057
Gene::6850	bioarx::HumGenHumGen:Gene:Gene	Gene::9146
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::6850
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::2911
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::1019
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::1021
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::203068
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::2648
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::5894
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::4988
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::2064
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::5156
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::134
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::2597
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::3064
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::1969
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::8678
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::2534
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::3480
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::2264
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::156
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::5578
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::6714
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::3708
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::960
Gene::2911	bioarx::HumGenHumGen:Gene:Gene	Gene::7015
Gene::3781	bioarx::HumGenHumGen:Gene:Gene	Gene::3781
Gene::3781	bioarx::HumGenHumGen:Gene:Gene	Gene::3191
Gene::3781	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::3781	bioarx::HumGenHumGen:Gene:Gene	Gene::6733
Gene::4128	bioarx::HumGenHumGen:Gene:Gene	Gene::2
Gene::4128	bioarx::HumGenHumGen:Gene:Gene	Gene::3191
Gene::4128	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::4128	bioarx::HumGenHumGen:Gene:Gene	Gene::4129
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::5566
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::5515
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::10399
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::2559
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::5578
Gene::2562	bioarx::HumGenHumGen:Gene:Gene	Gene::2561
Gene::23070	bioarx::HumGenHumGen:Gene:Gene	Gene::8346
Gene::23070	bioarx::HumGenHumGen:Gene:Gene	Gene::5573
Gene::23070	bioarx::HumGenHumGen:Gene:Gene	Gene::3376
Gene::23070	bioarx::HumGenHumGen:Gene:Gene	Gene::4914
Gene::23070	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::5447
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::5351
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::5160
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::328
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1571
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4728
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::3845
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1548
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::351
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::5162
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4722
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1586
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4715
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1559
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4719
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::8985
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::374291
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1544
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::526
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1727
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1565
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4714
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1938
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::3098
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::10857
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::523
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7388
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::54205
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::444
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7384
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::488
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4704
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::10165
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1557
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4723
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::821
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4914
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::3162
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7037
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1537
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::5033
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::55157
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7284
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1576
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7419
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::960
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7385
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::7415
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::11331
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1528
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4513
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::1312
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::506
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::3163
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4729
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::348
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::23530
Gene::5447	bioarx::HumGenHumGen:Gene:Gene	Gene::4702
Gene::563	bioarx::HumGenHumGen:Gene:Gene	Gene::563
Gene::563	bioarx::HumGenHumGen:Gene:Gene	Gene::1017
Gene::563	bioarx::HumGenHumGen:Gene:Gene	Gene::4363
Gene::563	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::563	bioarx::HumGenHumGen:Gene:Gene	Gene::6462
Gene::563	bioarx::HumGenHumGen:Gene:Gene	Gene::4790
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::6605
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::6256
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::1051
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::8648
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::5914
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::7067
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::3065
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::6258
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::6714
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::6257
Gene::5915	bioarx::HumGenHumGen:Gene:Gene	Gene::4087
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6187
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2562
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5566
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3312
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1832
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5142
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6711
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::55869
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5970
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5569
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2893
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::203068
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3040
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5170
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::15
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::31
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5127
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1812
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::10383
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6134
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1445
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3309
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1859
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::775
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2572
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2247
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::10369
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::150094
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5894
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::596
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3329
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::10092
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::783
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7534
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5139
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::811
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7166
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7448
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7161
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::27232
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::117159
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6194
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::240
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3172
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6135
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7283
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::387
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::8671
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6853
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3757
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1072
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6222
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::9221
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6476
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6608
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::4137
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6147
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::4842
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7358
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::9349
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3932
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1956
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::595
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6262
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::19
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::41
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::292
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5573
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::111
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3984
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2908
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2890
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1385
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1026
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5144
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::673
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3065
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2571
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::790
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::4133
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7531
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7316
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::9311
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7184
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::156
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3320
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5140
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6714
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6261
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6514
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2932
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::293
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::2569
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5577
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7054
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6218
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3708
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::7284
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::1576
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3784
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6790
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3674
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3706
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3184
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::708
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5207
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::3091
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::6915
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::5567
Gene::5566	bioarx::HumGenHumGen:Gene:Gene	Gene::572
